Industry,Ticker,Exchange,Stock Name,Punto,Name,ExOr,ExAdj,Multiplica,Numero,TickerAdj
consumergoods,AZUL,nyse,Azul SA,0,AZUL,,,#¡VALOR!,#¡VALOR!,AZUL
consumergoods,BC,nyse,Brunswick Corp,0,BC,,,#¡VALOR!,#¡VALOR!,BC
consumergoods,BCO,nyse,Brinks Co,0,BCO,,,#¡VALOR!,#¡VALOR!,BCO
consumergoods,BERY,nyse,Berry Plastics Group Inc,0,BERY,,,#¡VALOR!,#¡VALOR!,BERY
consumergoods,BFAM,nyse,Bright Horizons Family Solutions,0,BFAM,,,#¡VALOR!,#¡VALOR!,BFAM
consumergoods,BG,nyse,Bunge Ltd,0,BG,,,#¡VALOR!,#¡VALOR!,BG
consumergoods,BHVN,nyse,Biohaven Pharmaceutical Holding Co Ltd,0,BHVN,,,#¡VALOR!,#¡VALOR!,BHVN
consumergoods,BIO,nyse,Bio-Rad Laboratories Inc,0,BIO,,,#¡VALOR!,#¡VALOR!,BIO
consumergoods,BJ,nyse,BJ's Wholesale Club Holdings Inc,0,BJ,,,#¡VALOR!,#¡VALOR!,BJ
consumergoods,BKD,nyse,Brookdale Senior Living Inc,0,BKD,,,#¡VALOR!,#¡VALOR!,BKD
consumergoods,BLL,nyse,Ball Corp,0,BLL,,,#¡VALOR!,#¡VALOR!,BLL
consumergoods,BOOT,nyse,Boot Barn Holdings Inc,0,BOOT,,,#¡VALOR!,#¡VALOR!,BOOT
consumergoods,BRFS,nyse,BRF SA,0,BRFS,,,#¡VALOR!,#¡VALOR!,BRFS
consumergoods,BSX.US,nyse,Boston Scientific Corp,4,BSX,.US,,#¡VALOR!,#¡VALOR!,BSX
consumergoods,BTI,nyse,British American Tobacco PLC ADR,0,BTI,,,#¡VALOR!,#¡VALOR!,BTI
consumergoods,BUD,nyse,Anheuser-Busch Inbev Sa,0,BUD,,,#¡VALOR!,#¡VALOR!,BUD
consumergoods,BWA,nyse,BorgWarner Inc,0,BWA,,,#¡VALOR!,#¡VALOR!,BWA
consumergoods,CAG,nyse,ConAgra Foods Inc,0,CAG,,,#¡VALOR!,#¡VALOR!,CAG
consumergoods,CAH,nyse,Cardinal Health Inc,0,CAH,,,#¡VALOR!,#¡VALOR!,CAH
consumergoods,CAL,nyse,Caleres Inc,0,CAL,,,#¡VALOR!,#¡VALOR!,CAL
consumergoods,CCEP,nyse,Coca-Cola European Partners PLC,0,CCEP,,,#¡VALOR!,#¡VALOR!,CCEP
consumergoods,CCK,nyse,Crown Holdings Inc,0,CCK,,,#¡VALOR!,#¡VALOR!,CCK
consumergoods,CCL,nyse,Carnival Corp,0,CCL,,,#¡VALOR!,#¡VALOR!,CCL
consumergoods,CGC,nyse,Canopy Growth Corp,0,CGC,,,#¡VALOR!,#¡VALOR!,CGC
consumergoods,CHD,nyse,Church & Dwight Co Inc,0,CHD,,,#¡VALOR!,#¡VALOR!,CHD
consumergoods,CHE,nyse,Chemed Corp,0,CHE,,,#¡VALOR!,#¡VALOR!,CHE
consumergoods,CHGG,nyse,Chegg Inc,0,CHGG,,,#¡VALOR!,#¡VALOR!,CHGG
consumergoods,CHWY,nyse,Chewy,0,CHWY,,,#¡VALOR!,#¡VALOR!,CHWY
consumergoods,CL,nyse,Colgate-Palmolive,0,CL,,,#¡VALOR!,#¡VALOR!,CL
consumergoods,CLX,nyse,Clorox Co,0,CLX,,,#¡VALOR!,#¡VALOR!,CLX
consumergoods,CNK,nyse,Cinemark Holdings Inc,0,CNK,,,#¡VALOR!,#¡VALOR!,CNK
consumergoods,CNQ,nyse,Canadian Natural Resources Ltd,0,CNQ,,,#¡VALOR!,#¡VALOR!,CNQ
consumergoods,CNX,nyse,CNX Resources Corp,0,CNX,,,#¡VALOR!,#¡VALOR!,CNX
consumergoods,COTY,nyse,Coty Inc,0,COTY,,,#¡VALOR!,#¡VALOR!,COTY
consumergoods,COUR,nyse,Coursera Inc.,0,COUR,,,#¡VALOR!,#¡VALOR!,COUR
consumergoods,CPA,nyse,Copa Holdings SA,0,CPA,,,#¡VALOR!,#¡VALOR!,CPA
consumergoods,CPB,nyse,Campbell Soup Co,0,CPB,,,#¡VALOR!,#¡VALOR!,CPB
consumergoods,CPE,nyse,Callon Petroleum Co,0,CPE,,,#¡VALOR!,#¡VALOR!,CPE
consumergoods,CPRI,nyse,Capri Holdings Ltd,0,CPRI,,,#¡VALOR!,#¡VALOR!,CPRI
consumergoods,CRI,nyse,Carter's,0,CRI,,,#¡VALOR!,#¡VALOR!,CRI
consumergoods,CRK,nyse,Comstock Resources Inc,0,CRK,,,#¡VALOR!,#¡VALOR!,CRK
consumergoods,CRL,nyse,Charles River Laboratories International Inc,0,CRL,,,#¡VALOR!,#¡VALOR!,CRL
consumergoods,CTLT,nyse,Catalent Inc,0,CTLT,,,#¡VALOR!,#¡VALOR!,CTLT
consumergoods,CTVA,nyse,Corteva Inc,0,CTVA,,,#¡VALOR!,#¡VALOR!,CTVA
consumergoods,CVE,nyse,Cenovus Energy Inc,0,CVE,,,#¡VALOR!,#¡VALOR!,CVE
consumergoods,CVNA,nyse,Carvana Co,0,CVNA,,,#¡VALOR!,#¡VALOR!,CVNA
consumergoods,DAN,nyse,Dana Holding Corp,0,DAN,,,#¡VALOR!,#¡VALOR!,DAN
consumergoods,DBI,nyse,Designer Brands Inc,0,DBI,,,#¡VALOR!,#¡VALOR!,DBI
consumergoods,DECK,nyse,Deckers Outdoor Corp,0,DECK,,,#¡VALOR!,#¡VALOR!,DECK
consumergoods,DEN,nyse,Denbury Resources Inc,0,DEN,,,#¡VALOR!,#¡VALOR!,DEN
consumergoods,DG.US,nyse,Dollar General Corporation,3,DG,.US,,#¡VALOR!,#¡VALOR!,DG
consumergoods,DIN,nyse,Dine Brands Global Inc,0,DIN,,,#¡VALOR!,#¡VALOR!,DIN
consumergoods,DS,nyse,Drive Shack Inc,0,DS,,,#¡VALOR!,#¡VALOR!,DS
consumergoods,EC,nyse,Ecopetrol SA,0,EC,,,#¡VALOR!,#¡VALOR!,EC
consumergoods,ECL,nyse,Ecolab Inc,0,ECL,,,#¡VALOR!,#¡VALOR!,ECL
consumergoods,EDU,nyse,New Oriental Education & Techn ADR,0,EDU,,,#¡VALOR!,#¡VALOR!,EDU
consumergoods,EFX,nyse,Equifax Inc,0,EFX,,,#¡VALOR!,#¡VALOR!,EFX
consumergoods,EHC,nyse,Encompass Health Corp,0,EHC,,,#¡VALOR!,#¡VALOR!,EHC
consumergoods,EL,nyse,Estee Lauder Companies Inc,0,EL,,,#¡VALOR!,#¡VALOR!,EL
consumergoods,ELAN,nyse,Elanco Animal Health Inc,0,ELAN,,,#¡VALOR!,#¡VALOR!,ELAN
consumergoods,ELF,nyse,elf Beauty Inc,0,ELF,,,#¡VALOR!,#¡VALOR!,ELF
consumergoods,ENR,nyse,Energizer Holdings Inc,0,ENR,,,#¡VALOR!,#¡VALOR!,ENR
consumergoods,EPC,nyse,Edgewell Personal Care,0,EPC,,,#¡VALOR!,#¡VALOR!,EPC
consumergoods,EQT,nyse,EQT Corp,0,EQT,,,#¡VALOR!,#¡VALOR!,EQT
consumergoods,ETRN,nyse,Equitrans Midstream Corp,0,ETRN,,,#¡VALOR!,#¡VALOR!,ETRN
consumergoods,EW,nyse,Edwards Lifesciences Corp,0,EW,,,#¡VALOR!,#¡VALOR!,EW
consumergoods,F,nyse,Ford Motor Co,0,F,,,#¡VALOR!,#¡VALOR!,F
consumergoods,FBHS,nyse,Fortune Brands Home & Security Inc,0,FBHS,,,#¡VALOR!,#¡VALOR!,FBHS
consumergoods,FCN,nyse,FTI Consulting Inc,0,FCN,,,#¡VALOR!,#¡VALOR!,FCN
consumergoods,FL,nyse,Foot Locker Inc,0,FL,,,#¡VALOR!,#¡VALOR!,FL
consumergoods,FLO,nyse,Flowers Foods,0,FLO,,,#¡VALOR!,#¡VALOR!,FLO
consumergoods,FOUR,nyse,Shift4 Payments Inc,0,FOUR,,,#¡VALOR!,#¡VALOR!,FOUR
consumergoods,FSR,nyse,Fisker Inc,0,FSR,,,#¡VALOR!,#¡VALOR!,FSR
consumergoods,FUN,nyse,Cedar Fair LP,0,FUN,,,#¡VALOR!,#¡VALOR!,FUN
consumergoods,GDOT,nyse,Green Dot Corp,0,GDOT,,,#¡VALOR!,#¡VALOR!,GDOT
consumergoods,GEF,nyse,Greif Inc,0,GEF,,,#¡VALOR!,#¡VALOR!,GEF
consumergoods,GIS,nyse,General Mills Inc,0,GIS,,,#¡VALOR!,#¡VALOR!,GIS
consumergoods,GKOS,nyse,Glaukos Corp,0,GKOS,,,#¡VALOR!,#¡VALOR!,GKOS
consumergoods,GM,nyse,General Motors Co,0,GM,,,#¡VALOR!,#¡VALOR!,GM
consumergoods,GMED,nyse,Globus Medical Inc,0,GMED,,,#¡VALOR!,#¡VALOR!,GMED
consumergoods,GOL,nyse,Gol Linhas Aereas Inteligentes SA,0,GOL,,,#¡VALOR!,#¡VALOR!,GOL
consumergoods,GPK,nyse,Graphic Packaging Holding Co,0,GPK,,,#¡VALOR!,#¡VALOR!,GPK
consumergoods,GPN,nyse,Global Payments Inc,0,GPN,,,#¡VALOR!,#¡VALOR!,GPN
consumergoods,HAE,nyse,Haemonetics Corp.,0,HAE,,,#¡VALOR!,#¡VALOR!,HAE
consumergoods,HBI,nyse,Hanesbrands Inc,0,HBI,,,#¡VALOR!,#¡VALOR!,HBI
consumergoods,HEXO,nyse,HEXO Corp,0,HEXO,,,#¡VALOR!,#¡VALOR!,HEXO
consumergoods,HGV,nyse,Hilton Grand Vacations Inc,0,HGV,,,#¡VALOR!,#¡VALOR!,HGV
consumergoods,HLF,nyse,Herbalife Nutrition Ltd.,0,HLF,,,#¡VALOR!,#¡VALOR!,HLF
consumergoods,HMC,nyse,Honda,0,HMC,,,#¡VALOR!,#¡VALOR!,HMC
consumergoods,HOG,nyse,Harley-Davidson Inc,0,HOG,,,#¡VALOR!,#¡VALOR!,HOG
consumergoods,HP,nyse,Helmerich & Payne Inc,0,HP,,,#¡VALOR!,#¡VALOR!,HP
consumergoods,HRB,nyse,H&R Block Inc,0,HRB,,,#¡VALOR!,#¡VALOR!,HRB
consumergoods,HRC,nyse,Hill-Rom Holdings Inc,0,HRC,,,#¡VALOR!,#¡VALOR!,HRC
consumergoods,HRL,nyse,Hormel Foods Corp,0,HRL,,,#¡VALOR!,#¡VALOR!,HRL
consumergoods,HSY,nyse,Hershey Co,0,HSY,,,#¡VALOR!,#¡VALOR!,HSY
consumergoods,HYLN,nyse,Hyliion Holdings Corp,0,HYLN,,,#¡VALOR!,#¡VALOR!,HYLN
consumergoods,IBP,nyse,Installed Building Products Inc,0,IBP,,,#¡VALOR!,#¡VALOR!,IBP
consumergoods,IGT,nyse,International Game Technology PLC,0,IGT,,,#¡VALOR!,#¡VALOR!,IGT
consumergoods,IMAX,nyse,IMAX Corp,0,IMAX,,,#¡VALOR!,#¡VALOR!,IMAX
consumergoods,INGR,nyse,Ingredion Inc,0,INGR,,,#¡VALOR!,#¡VALOR!,INGR
consumergoods,INSP,nyse,Inspire Medical Systems Inc.,0,INSP,,,#¡VALOR!,#¡VALOR!,INSP
consumergoods,IT,nyse,Gartner Inc,0,IT,,,#¡VALOR!,#¡VALOR!,IT
consumergoods,JCI,nyse,Johnson Controls Inc,0,JCI,,,#¡VALOR!,#¡VALOR!,JCI
consumergoods,JOE,nyse,The St. Joe Company,0,JOE,,,#¡VALOR!,#¡VALOR!,JOE
consumergoods,K,nyse,Kellogg Co,0,K,,,#¡VALOR!,#¡VALOR!,K
consumergoods,KAR,nyse,KAR Auction Services Inc,0,KAR,,,#¡VALOR!,#¡VALOR!,KAR
consumergoods,KBH,nyse,KB Home,0,KBH,,,#¡VALOR!,#¡VALOR!,KBH
consumergoods,KDMN,nyse,Kadmon Holdings Inc,0,KDMN,,,#¡VALOR!,#¡VALOR!,KDMN
consumergoods,KDP,nyse,"Dr Pepper Snapple Group, Inc.",0,KDP,,,#¡VALOR!,#¡VALOR!,KDP
consumergoods,KMB,nyse,Kimberly-Clark Corp,0,KMB,,,#¡VALOR!,#¡VALOR!,KMB
consumergoods,KO,nyse,Coca-Cola,0,KO,,,#¡VALOR!,#¡VALOR!,KO
consumergoods,KOS,nyse,Kosmos Energy Ltd,0,KOS,,,#¡VALOR!,#¡VALOR!,KOS
consumergoods,KR,nyse,Kroger Co,0,KR,,,#¡VALOR!,#¡VALOR!,KR
consumergoods,LAD,nyse,Lithia Motors Inc,0,LAD,,,#¡VALOR!,#¡VALOR!,LAD
consumergoods,LEA,nyse,Lear Corp,0,LEA,,,#¡VALOR!,#¡VALOR!,LEA
consumergoods,LEG,nyse,Leggett & Platt Inc,0,LEG,,,#¡VALOR!,#¡VALOR!,LEG
consumergoods,LEVI,nyse,Levi Strauss & Co.,0,LEVI,,,#¡VALOR!,#¡VALOR!,LEVI
consumergoods,LHX,nyse,L3Harris,0,LHX,,,#¡VALOR!,#¡VALOR!,LHX
consumergoods,LOW,nyse,Lowe's Companies Inc,0,LOW,,,#¡VALOR!,#¡VALOR!,LOW
consumergoods,LPI,nyse,Laredo Petroleum Inc,0,LPI,,,#¡VALOR!,#¡VALOR!,LPI
consumergoods,LRN,nyse,Stride Inc.,0,LRN,,,#¡VALOR!,#¡VALOR!,LRN
consumergoods,LW,nyse,Lamb Weston Holdings Inc,0,LW,,,#¡VALOR!,#¡VALOR!,LW
consumergoods,M,nyse,Macy's Inc,0,M,,,#¡VALOR!,#¡VALOR!,M
consumergoods,MANU,nyse,Manchester United,0,MANU,,,#¡VALOR!,#¡VALOR!,MANU
consumergoods,MCK,nyse,McKesson Corp,0,MCK,,,#¡VALOR!,#¡VALOR!,MCK
consumergoods,MD,nyse,MEDNAX Inc.,0,MD,,,#¡VALOR!,#¡VALOR!,MD
consumergoods,MDC,nyse,MDC Holdings Inc,0,MDC,,,#¡VALOR!,#¡VALOR!,MDC
consumergoods,MED.US,nyse,Medifast Inc,4,MED,.US,,#¡VALOR!,#¡VALOR!,MED
consumergoods,MGA,nyse,Magna International Inc,0,MGA,,,#¡VALOR!,#¡VALOR!,MGA
consumergoods,MGY,nyse,Magnolia Oil & Gas Corp,0,MGY,,,#¡VALOR!,#¡VALOR!,MGY
consumergoods,MHK,nyse,Mohawk Industries Inc,0,MHK,,,#¡VALOR!,#¡VALOR!,MHK
consumergoods,MKC,nyse,McCormick & Co Inc,0,MKC,,,#¡VALOR!,#¡VALOR!,MKC
consumergoods,MO,nyse,Altria Group Inc,0,MO,,,#¡VALOR!,#¡VALOR!,MO
consumergoods,MPLX,nyse,MPLX LP,0,MPLX,,,#¡VALOR!,#¡VALOR!,MPLX
consumergoods,MSGS,nyse,Madison Square Garden Sports Corp,0,MSGS,,,#¡VALOR!,#¡VALOR!,MSGS
consumergoods,MTDR,nyse,Matador Resources Co,0,MTDR,,,#¡VALOR!,#¡VALOR!,MTDR
consumergoods,MTH,nyse,Meritage Homes Corp,0,MTH,,,#¡VALOR!,#¡VALOR!,MTH
consumergoods,MTN,nyse,Vail Resorts Inc,0,MTN,,,#¡VALOR!,#¡VALOR!,MTN
consumergoods,MTOR,nyse,Meritor Inc,0,MTOR,,,#¡VALOR!,#¡VALOR!,MTOR
consumergoods,NBR,nyse,Nabors Industries Ltd,0,NBR,,,#¡VALOR!,#¡VALOR!,NBR
consumergoods,NCLH,nyse,Norwegian Cruise Line Holdings,0,NCLH,,,#¡VALOR!,#¡VALOR!,NCLH
consumergoods,NIO,nyse,Nio Inc.,0,NIO,,,#¡VALOR!,#¡VALOR!,NIO
consumergoods,NKE,nyse,NIKE,0,NKE,,,#¡VALOR!,#¡VALOR!,NKE
consumergoods,NOMD,nyse,Nomad Foods Ltd,0,NOMD,,,#¡VALOR!,#¡VALOR!,NOMD
consumergoods,NOVA,nyse,Sunnova Energy International Inc,0,NOVA,,,#¡VALOR!,#¡VALOR!,NOVA
consumergoods,NS,nyse,NuStar Energy LP,0,NS,,,#¡VALOR!,#¡VALOR!,NS
consumergoods,NSP,nyse,Insperity Inc,0,NSP,,,#¡VALOR!,#¡VALOR!,NSP
consumergoods,NUS,nyse,Nu Skin Enterprises Inc,0,NUS,,,#¡VALOR!,#¡VALOR!,NUS
consumergoods,NVO,nyse,Novo-Nordisk A/S SPONS ADR,0,NVO,,,#¡VALOR!,#¡VALOR!,NVO
consumergoods,NVRO,nyse,Nevro Corp,0,NVRO,,,#¡VALOR!,#¡VALOR!,NVRO
consumergoods,NVS,nyse,Novartis ADR,0,NVS,,,#¡VALOR!,#¡VALOR!,NVS
consumergoods,NVTA,nyse,Invitae Corp,0,NVTA,,,#¡VALOR!,#¡VALOR!,NVTA
consumergoods,OI,nyse,O-I Glass Inc,0,OI,,,#¡VALOR!,#¡VALOR!,OI
consumergoods,OSK,nyse,Oshkosh Corp,0,OSK,,,#¡VALOR!,#¡VALOR!,OSK
consumergoods,PAA,nyse,Plains All American Pipeline LP,0,PAA,,,#¡VALOR!,#¡VALOR!,PAA
consumergoods,PAG,nyse,Penske Automotive Group Inc,0,PAG,,,#¡VALOR!,#¡VALOR!,PAG
consumergoods,PBA,nyse,Pembina Pipeline Corp,0,PBA,,,#¡VALOR!,#¡VALOR!,PBA
consumergoods,PEN,nyse,Penumbra Inc,0,PEN,,,#¡VALOR!,#¡VALOR!,PEN
consumergoods,PFGC,nyse,Performance Food Group Co.,0,PFGC,,,#¡VALOR!,#¡VALOR!,PFGC
consumergoods,PG,nyse,Procter & Gamble Co,0,PG,,,#¡VALOR!,#¡VALOR!,PG
consumergoods,PII,nyse,Polaris Industries Inc,0,PII,,,#¡VALOR!,#¡VALOR!,PII
consumergoods,PKG,nyse,Packaging Corp of America,0,PKG,,,#¡VALOR!,#¡VALOR!,PKG
consumergoods,PLNT,nyse,Planet Fitness Inc,0,PLNT,,,#¡VALOR!,#¡VALOR!,PLNT
consumergoods,PM,nyse,Philip Morris International Inc,0,PM,,,#¡VALOR!,#¡VALOR!,PM
consumergoods,PRG,nyse,Prog Holdings Inc,0,PRG,,,#¡VALOR!,#¡VALOR!,PRG
consumergoods,PRTY,nyse,Party City Holdco Inc,0,PRTY,,,#¡VALOR!,#¡VALOR!,PRTY
consumergoods,PUMP,nyse,ProPetro Holding Corp,0,PUMP,,,#¡VALOR!,#¡VALOR!,PUMP
consumergoods,PVH,nyse,PVH Corp,0,PVH,,,#¡VALOR!,#¡VALOR!,PVH
consumergoods,QS,nyse,QuantumScape Corporation,0,QS,,,#¡VALOR!,#¡VALOR!,QS
consumergoods,RACE,nyse,Ferrari NV,0,RACE,,,#¡VALOR!,#¡VALOR!,RACE
consumergoods,RAMP,nyse,LiveRamp Holding,0,RAMP,,,#¡VALOR!,#¡VALOR!,RAMP
consumergoods,RCL,nyse,Royal Caribbean Cruises Ltd,0,RCL,,,#¡VALOR!,#¡VALOR!,RCL
consumergoods,RFP,nyse,Resolute Forest Products Inc,0,RFP,,,#¡VALOR!,#¡VALOR!,RFP
consumergoods,RH,nyse,RH,0,RH,,,#¡VALOR!,#¡VALOR!,RH
consumergoods,RL,nyse,Ralph Lauren Corp,0,RL,,,#¡VALOR!,#¡VALOR!,RL
consumergoods,RLX,nyse,RLX Technology Inc-ADR,0,RLX,,,#¡VALOR!,#¡VALOR!,RLX
consumergoods,RMD,nyse,ResMed Inc,0,RMD,,,#¡VALOR!,#¡VALOR!,RMD
consumergoods,RRC,nyse,Range Resources Corp,0,RRC,,,#¡VALOR!,#¡VALOR!,RRC
consumergoods,SAM,nyse,Boston Beer Co Inc,0,SAM,,,#¡VALOR!,#¡VALOR!,SAM
consumergoods,SEAS,nyse,SeaWorld Entertainment Inc,0,SEAS,,,#¡VALOR!,#¡VALOR!,SEAS
consumergoods,SEE,nyse,Sealed Air Corp,0,SEE,,,#¡VALOR!,#¡VALOR!,SEE
consumergoods,SHAK,nyse,Shake Shack Inc,0,SHAK,,,#¡VALOR!,#¡VALOR!,SHAK
consumergoods,SJM,nyse,JM Smucker Co,0,SJM,,,#¡VALOR!,#¡VALOR!,SJM
consumergoods,SKX,nyse,Skechers USA Inc,0,SKX,,,#¡VALOR!,#¡VALOR!,SKX
consumergoods,SLCA,nyse,US Silica Holdings Inc,0,SLCA,,,#¡VALOR!,#¡VALOR!,SLCA
consumergoods,SM,nyse,SM Energy Co,0,SM,,,#¡VALOR!,#¡VALOR!,SM
consumergoods,SOL.US,nyse,ReneSola Ltd,4,SOL,.US,,#¡VALOR!,#¡VALOR!,SOL
consumergoods,SONY,nyse,Sony Group Corp.,0,SONY,,,#¡VALOR!,#¡VALOR!,SONY
consumergoods,SPCE,nyse,Virgin Galactic Holdings Inc,0,SPCE,,,#¡VALOR!,#¡VALOR!,SPCE
consumergoods,STE,nyse,STERIS PLC,0,STE,,,#¡VALOR!,#¡VALOR!,STE
consumergoods,STLA.US,nyse,Stellantis NV,5,STLA,.US,,#¡VALOR!,#¡VALOR!,STLA
consumergoods,STZ,nyse,Constellation Brands Inc.,0,STZ,,,#¡VALOR!,#¡VALOR!,STZ
consumergoods,SUN,nyse,Sunoco LP,0,SUN,,,#¡VALOR!,#¡VALOR!,SUN
consumergoods,TAK,nyse,Takeda Pharmaceutical Co Ltd,0,TAK,,,#¡VALOR!,#¡VALOR!,TAK
consumergoods,TAL,nyse,TAL Education Group ADR,0,TAL,,,#¡VALOR!,#¡VALOR!,TAL
consumergoods,TAP,nyse,Molson Coors Brewing Co,0,TAP,,,#¡VALOR!,#¡VALOR!,TAP
consumergoods,TDOC,nyse,Teladoc Health Inc,0,TDOC,,,#¡VALOR!,#¡VALOR!,TDOC
consumergoods,TEVA,nyse,Teva Pharmaceutical Industries ADR,0,TEVA,,,#¡VALOR!,#¡VALOR!,TEVA
consumergoods,TFX,nyse,Teleflex Inc,0,TFX,,,#¡VALOR!,#¡VALOR!,TFX
consumergoods,TGT,nyse,Target Corp,0,TGT,,,#¡VALOR!,#¡VALOR!,TGT
consumergoods,THO,nyse,Thor Industries Inc,0,THO,,,#¡VALOR!,#¡VALOR!,THO
consumergoods,THS,nyse,TreeHouse Foods Inc.,0,THS,,,#¡VALOR!,#¡VALOR!,THS
consumergoods,TM,nyse,Toyota,0,TM,,,#¡VALOR!,#¡VALOR!,TM
consumergoods,TMHC,nyse,Taylor Morrison Home Corp,0,TMHC,,,#¡VALOR!,#¡VALOR!,TMHC
consumergoods,TPR,nyse,"Tapestry, Inc",0,TPR,,,#¡VALOR!,#¡VALOR!,TPR
consumergoods,TPX,nyse,Tempur Sealy,0,TPX,,,#¡VALOR!,#¡VALOR!,TPX
consumergoods,TRU,nyse,TransUnion,0,TRU,,,#¡VALOR!,#¡VALOR!,TRU
consumergoods,TSN,nyse,Tyson Foods Inc,0,TSN,,,#¡VALOR!,#¡VALOR!,TSN
consumergoods,TTM,nyse,Tata Motors Shs Sponsored American Deposit Receipt Repr 5 Shs,0,TTM,,,#¡VALOR!,#¡VALOR!,TTM
consumergoods,TUP,nyse,Tupperware Brands Corp,0,TUP,,,#¡VALOR!,#¡VALOR!,TUP
consumergoods,U,nyse,Unity Software Inc.,0,U,,,#¡VALOR!,#¡VALOR!,U
consumergoods,UA,nyse,Under Armour,0,UA,,,#¡VALOR!,#¡VALOR!,UA
consumergoods,UAA,nyse,Under Armour Inc,0,UAA,,,#¡VALOR!,#¡VALOR!,UAA
consumergoods,USFD,nyse,US Foods Holding Corp.,0,USFD,,,#¡VALOR!,#¡VALOR!,USFD
consumergoods,UVV,nyse,Universal Corp/VA,0,UVV,,,#¡VALOR!,#¡VALOR!,UVV
consumergoods,VAC,nyse,Marriott Vacations Worldwide Corp,0,VAC,,,#¡VALOR!,#¡VALOR!,VAC
consumergoods,VFC,nyse,VF Corp,0,VFC,,,#¡VALOR!,#¡VALOR!,VFC
consumergoods,VIAC,nyse,ViacomCBS Inc.,0,VIAC,,,#¡VALOR!,#¡VALOR!,VIAC
consumergoods,VSTO,nyse,Vista Outdoor Inc.,0,VSTO,,,#¡VALOR!,#¡VALOR!,VSTO
consumergoods,WEX,nyse,WEX Inc,0,WEX,,,#¡VALOR!,#¡VALOR!,WEX
consumergoods,WGO,nyse,Winnebago Industries Inc.,0,WGO,,,#¡VALOR!,#¡VALOR!,WGO
consumergoods,WH,nyse,Wyndham Hotels & Resorts Inc,0,WH,,,#¡VALOR!,#¡VALOR!,WH
consumergoods,WHR,nyse,Whirlpool Corp,0,WHR,,,#¡VALOR!,#¡VALOR!,WHR
consumergoods,WST,nyse,West Pharmaceutical Services Inc,0,WST,,,#¡VALOR!,#¡VALOR!,WST
consumergoods,WTI,nyse,W&T Offshore Inc,0,WTI,,,#¡VALOR!,#¡VALOR!,WTI
consumergoods,XPEV,nyse,XPeng Inc ADR,0,XPEV,,,#¡VALOR!,#¡VALOR!,XPEV
consumergoods,XXII,nyse,22nd Century Group Inc.,0,XXII,,,#¡VALOR!,#¡VALOR!,XXII
consumergoods,YETI,nyse,YETI Holdings Inc,0,YETI,,,#¡VALOR!,#¡VALOR!,YETI
consumergoods,YUMC,nyse,Yum China Holdings Inc,0,YUMC,,,#¡VALOR!,#¡VALOR!,YUMC
consumergoods,ZBH,nyse,Zimmer Biomet Holdings Inc,0,ZBH,,,#¡VALOR!,#¡VALOR!,ZBH
consumergoods,ZEPP,nyse,ZEPP Health Corp.,0,ZEPP,,,#¡VALOR!,#¡VALOR!,ZEPP
consumergoods,ZOM,nyse,Zomedica Corp,0,ZOM,,,#¡VALOR!,#¡VALOR!,ZOM
financial,AAT,nyse,American Assets Trust Inc,0,AAT,,,#¡VALOR!,#¡VALOR!,AAT
financial,ABR,nyse,Arbor Realty Trust Inc,0,ABR,,,#¡VALOR!,#¡VALOR!,ABR
financial,ACC,nyse,American Campus Communities Inc,0,ACC,,,#¡VALOR!,#¡VALOR!,ACC
financial,ADC,nyse,Agree Realty Corp,0,ADC,,,#¡VALOR!,#¡VALOR!,ADC
financial,ADS,nyse,Alliance Data Systems Corp,0,ADS,,,#¡VALOR!,#¡VALOR!,ADS
financial,AER,nyse,AerCap Holdings NV,0,AER,,,#¡VALOR!,#¡VALOR!,AER
financial,AFG,nyse,American Financial Group Inc,0,AFG,,,#¡VALOR!,#¡VALOR!,AFG
financial,AFL,nyse,Aflac Inc,0,AFL,,,#¡VALOR!,#¡VALOR!,AFL
financial,AIG,nyse,American International Group Inc,0,AIG,,,#¡VALOR!,#¡VALOR!,AIG
financial,AIV,nyse,Apartment Investment and Management Co,0,AIV,,,#¡VALOR!,#¡VALOR!,AIV
financial,AIZ,nyse,Assurant Inc,0,AIZ,,,#¡VALOR!,#¡VALOR!,AIZ
financial,AJG,nyse,Arthur J.Gallagher & Co,0,AJG,,,#¡VALOR!,#¡VALOR!,AJG
financial,AKR,nyse,Acadia Realty Trust,0,AKR,,,#¡VALOR!,#¡VALOR!,AKR
financial,ALL,nyse,Allstate Corp,0,ALL,,,#¡VALOR!,#¡VALOR!,ALL
financial,ALLY,nyse,Ally Financial Inc,0,ALLY,,,#¡VALOR!,#¡VALOR!,ALLY
financial,AMG,nyse,Affiliated Managers Group,0,AMG,,,#¡VALOR!,#¡VALOR!,AMG
financial,AMH,nyse,American Homes 4 Rent,0,AMH,,,#¡VALOR!,#¡VALOR!,AMH
financial,AMP,nyse,Ameriprise Financial Inc,0,AMP,,,#¡VALOR!,#¡VALOR!,AMP
financial,AMT,nyse,American Tower Corp,0,AMT,,,#¡VALOR!,#¡VALOR!,AMT
financial,APO,nyse,Apollo Global Management Inc,0,APO,,,#¡VALOR!,#¡VALOR!,APO
financial,ARE,nyse,Alexandria Real Estate Equities Inc,0,ARE,,,#¡VALOR!,#¡VALOR!,ARE
financial,ARGO,nyse,Argo Group,0,ARGO,,,#¡VALOR!,#¡VALOR!,ARGO
